               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.02356,             0.01334,           0.0034181,             0.54998,             0.52715,             0.52742,             0.31411,            0.033696,           0.0098834,           0.0097877,            0.005116,            0.005116,            0.005116
                 150,            0.022673,            0.013409,           0.0036094,             0.60873,              0.5188,             0.53401,             0.31044,            0.034787,           0.0097584,             0.01176,            0.005083,            0.005083,            0.005083
                 151,            0.023182,            0.013555,           0.0034266,             0.58899,             0.48192,             0.51743,               0.311,            0.035711,           0.0096267,            0.010564,             0.00505,             0.00505,             0.00505
                 152,            0.023597,            0.013532,           0.0035365,             0.57515,             0.51473,             0.51636,             0.31148,             0.03453,           0.0097401,           0.0099478,            0.005017,            0.005017,            0.005017
                 153,             0.02315,            0.013526,           0.0032855,             0.57448,             0.52777,             0.53308,             0.32902,            0.033796,           0.0099068,             0.01024,            0.004984,            0.004984,            0.004984
                 154,            0.023195,             0.01397,           0.0028026,             0.63606,             0.48902,             0.53524,             0.31329,            0.034349,            0.010176,           0.0089387,            0.004951,            0.004951,            0.004951
                 155,            0.022366,            0.013813,           0.0027993,              0.5445,             0.52816,             0.51661,             0.30378,            0.033691,            0.010182,            0.010579,            0.004918,            0.004918,            0.004918
                 156,            0.023213,            0.013131,           0.0028349,             0.57194,             0.54572,             0.53474,             0.32245,            0.034048,            0.010156,            0.010624,            0.004885,            0.004885,            0.004885
                 157,            0.023376,            0.013067,           0.0031541,             0.61474,             0.51071,             0.53219,             0.31528,             0.03429,            0.010118,           0.0093756,            0.004852,            0.004852,            0.004852
                 158,            0.023045,            0.013773,           0.0030276,             0.54981,             0.55615,             0.51658,             0.30185,            0.034371,            0.010006,           0.0083218,            0.004819,            0.004819,            0.004819
                 159,            0.022241,            0.013361,           0.0031138,             0.58108,             0.53938,             0.55122,             0.32113,            0.034248,            0.010027,           0.0084629,            0.004786,            0.004786,            0.004786
                 160,            0.021584,            0.013341,           0.0029579,             0.59152,             0.55231,             0.54138,             0.32556,            0.033963,           0.0098132,           0.0086315,            0.004753,            0.004753,            0.004753
                 161,            0.022712,            0.013159,           0.0026038,             0.58892,             0.53289,             0.53386,             0.31868,            0.034685,           0.0099629,           0.0083518,             0.00472,             0.00472,             0.00472
                 162,            0.023025,            0.013139,           0.0031987,             0.61055,             0.51814,             0.53998,              0.3248,            0.034085,           0.0096658,           0.0087634,            0.004687,            0.004687,            0.004687
                 163,            0.023023,            0.013214,           0.0029476,             0.62641,             0.51647,             0.52162,             0.31555,            0.034436,           0.0098566,           0.0089919,            0.004654,            0.004654,            0.004654
                 164,            0.022585,            0.013444,           0.0024007,             0.59407,             0.51542,              0.5294,             0.31949,            0.034318,           0.0097768,           0.0093272,            0.004621,            0.004621,            0.004621
                 165,            0.022045,            0.013095,           0.0028837,             0.60211,              0.5188,             0.53369,             0.32246,             0.03435,           0.0098217,           0.0084668,            0.004588,            0.004588,            0.004588
                 166,            0.020836,            0.012911,           0.0028319,             0.61091,             0.51525,             0.54052,              0.3232,            0.034661,           0.0096633,           0.0097262,            0.004555,            0.004555,            0.004555
                 167,            0.021902,            0.012956,            0.002875,             0.55529,             0.53944,             0.53627,             0.32381,            0.034842,           0.0099625,           0.0099468,            0.004522,            0.004522,            0.004522
                 168,            0.022512,            0.013039,           0.0028712,             0.62734,             0.51112,             0.53137,             0.31432,            0.035108,            0.010175,             0.01158,            0.004489,            0.004489,            0.004489
                 169,            0.022153,            0.012974,           0.0029703,             0.60371,             0.50894,             0.53285,             0.32112,            0.034115,           0.0099806,            0.011462,            0.004456,            0.004456,            0.004456
                 170,            0.022365,            0.013577,           0.0029899,             0.61178,             0.54073,             0.53896,             0.32519,            0.034602,           0.0098039,            0.011666,            0.004423,            0.004423,            0.004423
                 171,            0.021889,            0.013012,            0.003807,              0.6342,             0.51654,             0.54188,             0.32823,            0.034344,           0.0098799,            0.009471,             0.00439,             0.00439,             0.00439
                 172,            0.022073,            0.012796,           0.0028683,             0.57847,             0.54111,             0.52622,             0.31503,            0.035066,            0.010063,            0.011143,            0.004357,            0.004357,            0.004357
                 173,            0.021998,            0.012807,           0.0025406,             0.60757,              0.5016,             0.51353,             0.31916,            0.034511,            0.010212,            0.011057,            0.004324,            0.004324,            0.004324
                 174,            0.021439,            0.012826,           0.0025456,             0.59046,              0.4937,             0.50165,             0.31382,             0.03476,            0.010436,           0.0091359,            0.004291,            0.004291,            0.004291
                 175,            0.020347,            0.012694,           0.0021801,             0.57945,             0.53641,             0.52599,             0.31602,            0.035003,            0.010352,           0.0094396,            0.004258,            0.004258,            0.004258
                 176,            0.022035,             0.01288,           0.0028356,              0.5892,             0.52853,             0.53025,             0.32326,            0.034722,             0.01006,            0.010269,            0.004225,            0.004225,            0.004225
                 177,            0.020737,            0.012925,           0.0033275,             0.57167,             0.52492,             0.52648,             0.31979,            0.034826,           0.0099678,            0.012761,            0.004192,            0.004192,            0.004192
                 178,            0.021578,            0.012577,             0.00272,             0.59695,             0.53958,             0.53895,             0.33401,            0.034105,            0.010235,           0.0086881,            0.004159,            0.004159,            0.004159
                 179,            0.020569,             0.01263,           0.0024728,             0.61594,              0.5138,             0.53678,             0.32833,            0.034349,            0.010195,            0.012071,            0.004126,            0.004126,            0.004126
                 180,             0.02157,            0.012913,           0.0023491,             0.57861,              0.5358,             0.52575,             0.32052,            0.034648,            0.010145,            0.013502,            0.004093,            0.004093,            0.004093
                 181,            0.021151,            0.012531,           0.0019961,             0.57173,             0.53793,             0.52579,              0.3284,            0.034333,            0.010168,            0.011324,             0.00406,             0.00406,             0.00406
                 182,             0.02091,            0.012487,           0.0021892,             0.59954,             0.52085,              0.5341,             0.33269,            0.034709,           0.0098731,           0.0096947,            0.004027,            0.004027,            0.004027
                 183,            0.021555,            0.012179,           0.0022524,              0.5807,              0.5291,             0.53718,             0.32707,            0.034563,           0.0099186,           0.0097561,            0.003994,            0.003994,            0.003994
                 184,            0.021083,            0.012748,           0.0024631,             0.60063,             0.55088,              0.5368,             0.32882,            0.034914,           0.0098642,           0.0097737,            0.003961,            0.003961,            0.003961
                 185,            0.020651,            0.012229,            0.002421,             0.61308,             0.51568,             0.53346,             0.32748,            0.034982,            0.010222,            0.010168,            0.003928,            0.003928,            0.003928
                 186,            0.021127,            0.012657,           0.0027885,             0.58926,             0.50964,             0.51639,             0.32154,            0.034968,            0.010095,            0.012118,            0.003895,            0.003895,            0.003895
                 187,            0.020908,            0.012695,           0.0023882,             0.61259,             0.53372,              0.5318,             0.32692,            0.035552,            0.010069,            0.012392,            0.003862,            0.003862,            0.003862
                 188,            0.020466,            0.012328,           0.0020019,             0.60725,             0.53156,             0.54211,             0.33046,            0.034899,           0.0099644,            0.011971,            0.003829,            0.003829,            0.003829
                 189,            0.020799,            0.011931,           0.0021117,             0.62767,             0.53369,             0.54162,             0.33335,            0.034592,           0.0098014,            0.011505,            0.003796,            0.003796,            0.003796
                 190,             0.02053,            0.012645,           0.0026056,             0.61949,             0.52414,             0.53294,             0.32813,            0.034312,           0.0098482,            0.013781,            0.003763,            0.003763,            0.003763
                 191,            0.021175,            0.012601,           0.0024898,             0.59247,             0.54391,             0.53685,             0.33128,            0.034261,           0.0099009,            0.013353,             0.00373,             0.00373,             0.00373
                 192,            0.020373,            0.012212,           0.0024344,             0.60887,             0.53182,             0.54247,             0.33804,            0.034906,            0.010298,            0.012249,            0.003697,            0.003697,            0.003697
                 193,            0.020818,            0.012168,           0.0025211,             0.63035,             0.51134,             0.53896,             0.33167,            0.034315,            0.010422,            0.012104,            0.003664,            0.003664,            0.003664
                 194,            0.021719,            0.012544,           0.0022752,              0.6486,             0.51817,             0.54332,             0.33612,            0.034474,             0.01024,            0.011653,            0.003631,            0.003631,            0.003631
                 195,            0.019665,            0.011927,            0.002506,             0.63636,             0.52153,             0.53752,             0.33572,            0.034585,            0.010258,            0.012158,            0.003598,            0.003598,            0.003598
                 196,            0.021022,            0.012261,            0.002512,             0.64541,             0.54463,             0.53201,             0.33195,            0.034541,            0.010052,              0.0127,            0.003565,            0.003565,            0.003565
                 197,            0.020279,            0.012531,           0.0024174,             0.63961,             0.52922,              0.5333,             0.33306,            0.033949,            0.010486,            0.010643,            0.003532,            0.003532,            0.003532
                 198,            0.020837,            0.012781,           0.0026892,             0.57906,             0.55008,             0.54458,              0.3274,            0.033885,             0.01055,            0.010861,            0.003499,            0.003499,            0.003499
                 199,            0.020748,            0.012379,           0.0021464,             0.62838,             0.51501,             0.55302,             0.33455,            0.034279,            0.010434,            0.010292,            0.003466,            0.003466,            0.003466
                 200,            0.019375,            0.011768,           0.0019722,              0.6037,             0.54612,             0.53633,              0.3168,            0.034182,            0.010203,            0.011082,            0.003433,            0.003433,            0.003433
                 201,             0.01959,            0.011711,            0.002304,             0.58268,             0.55638,             0.53561,             0.32449,            0.034153,            0.010192,            0.011951,              0.0034,              0.0034,              0.0034
                 202,            0.020866,            0.012122,           0.0024339,             0.55427,             0.54789,             0.53436,             0.32277,            0.034978,            0.010333,            0.012887,            0.003367,            0.003367,            0.003367
                 203,            0.020833,            0.012141,           0.0020868,             0.56582,             0.54551,             0.53608,             0.32536,            0.034762,            0.010153,             0.01251,            0.003334,            0.003334,            0.003334
                 204,            0.019841,            0.011956,            0.002022,             0.56822,             0.54111,             0.54918,             0.33881,            0.034281,            0.010129,            0.010839,            0.003301,            0.003301,            0.003301
                 205,            0.020072,            0.011973,           0.0019673,             0.59779,             0.55518,             0.55705,             0.34502,            0.034268,            0.010066,            0.010595,            0.003268,            0.003268,            0.003268
                 206,            0.019987,            0.011912,           0.0022676,             0.59668,             0.53735,             0.55105,             0.33551,            0.034317,            0.010311,            0.010347,            0.003235,            0.003235,            0.003235
                 207,            0.019682,            0.012192,            0.002307,              0.6074,             0.52712,             0.54814,              0.3341,            0.034185,            0.010153,            0.011584,            0.003202,            0.003202,            0.003202
                 208,            0.019336,            0.011824,           0.0022481,              0.5424,             0.55764,             0.53925,             0.33738,            0.034593,            0.010141,            0.012085,            0.003169,            0.003169,            0.003169
                 209,            0.019188,            0.011506,            0.002036,             0.59123,             0.51393,             0.53258,             0.33781,            0.034861,            0.010278,            0.011221,            0.003136,            0.003136,            0.003136
                 210,            0.019362,            0.011851,           0.0019377,              0.5989,             0.51516,             0.53434,             0.33572,            0.034648,            0.010301,            0.011745,            0.003103,            0.003103,            0.003103
                 211,            0.019905,            0.011572,           0.0018797,             0.56928,             0.52941,              0.5345,             0.33802,            0.034263,             0.01029,            0.011468,             0.00307,             0.00307,             0.00307
                 212,            0.019577,            0.012054,           0.0020618,             0.61594,             0.52746,             0.53596,             0.33599,            0.034198,            0.010286,            0.011583,            0.003037,            0.003037,            0.003037
                 213,            0.019506,            0.011677,           0.0019944,              0.6718,             0.49645,             0.53925,             0.34077,            0.034414,            0.010392,           0.0099507,            0.003004,            0.003004,            0.003004
                 214,            0.019185,            0.011576,           0.0018028,             0.59636,             0.54391,             0.53814,              0.3371,            0.034746,            0.010566,           0.0099313,            0.002971,            0.002971,            0.002971
                 215,            0.019149,            0.011708,           0.0021599,             0.63164,             0.51736,             0.54116,             0.33403,            0.034275,            0.010458,            0.010477,            0.002938,            0.002938,            0.002938
                 216,            0.019452,            0.011448,           0.0020743,             0.58566,             0.53792,             0.53299,             0.33039,             0.03385,            0.010658,            0.010205,            0.002905,            0.002905,            0.002905
                 217,            0.019492,            0.011749,           0.0017999,             0.59887,             0.52013,             0.53292,             0.33083,            0.033698,            0.010673,            0.010462,            0.002872,            0.002872,            0.002872
                 218,            0.019497,            0.011725,           0.0020596,             0.58598,             0.52031,             0.52958,             0.32955,            0.033881,            0.010521,            0.010941,            0.002839,            0.002839,            0.002839
                 219,            0.019179,            0.011811,           0.0017231,             0.59186,             0.50888,             0.52633,             0.32994,            0.033735,            0.010808,            0.011785,            0.002806,            0.002806,            0.002806
                 220,            0.018332,            0.011172,           0.0016563,             0.57454,             0.54888,             0.54012,             0.34215,            0.033223,            0.010443,            0.010377,            0.002773,            0.002773,            0.002773
                 221,            0.019579,            0.011379,           0.0016177,             0.58247,             0.54884,             0.54743,             0.34745,            0.032614,            0.010592,             0.01004,             0.00274,             0.00274,             0.00274
                 222,            0.019167,            0.011441,             0.00164,             0.60594,             0.53333,             0.54994,             0.34567,            0.033153,            0.010633,           0.0099426,            0.002707,            0.002707,            0.002707
                 223,            0.019167,            0.011509,           0.0016316,             0.61891,             0.54846,             0.55071,             0.34164,            0.033167,            0.010601,           0.0099894,            0.002674,            0.002674,            0.002674
                 224,              0.0194,             0.01165,           0.0022145,             0.59657,              0.5352,             0.53667,             0.33302,            0.033355,            0.010598,            0.010396,            0.002641,            0.002641,            0.002641
                 225,            0.018599,            0.011067,           0.0017843,             0.57651,             0.52695,             0.53114,             0.33779,            0.034056,            0.010633,            0.010692,            0.002608,            0.002608,            0.002608
                 226,            0.018826,            0.011203,           0.0017415,             0.57166,             0.54096,             0.53562,             0.33699,            0.033936,             0.01058,            0.010414,            0.002575,            0.002575,            0.002575
                 227,            0.018946,            0.011288,           0.0018053,             0.58939,              0.5209,             0.53094,               0.336,            0.033994,            0.010739,            0.010723,            0.002542,            0.002542,            0.002542
                 228,            0.018894,            0.011632,           0.0018666,             0.58364,             0.54371,               0.535,             0.33292,            0.033943,            0.010557,            0.010327,            0.002509,            0.002509,            0.002509
                 229,            0.018169,            0.011374,           0.0018489,             0.59075,              0.5308,             0.53916,             0.34055,            0.033958,            0.010473,            0.010765,            0.002476,            0.002476,            0.002476
                 230,             0.01926,            0.011182,           0.0021713,             0.60432,              0.5208,             0.53417,             0.33551,            0.033844,            0.010623,            0.011358,            0.002443,            0.002443,            0.002443
                 231,            0.019059,            0.011357,             0.00149,             0.59109,             0.50789,             0.53413,             0.33608,            0.033798,            0.010693,            0.011009,             0.00241,             0.00241,             0.00241
                 232,            0.018887,            0.011236,           0.0019198,             0.60974,             0.51813,             0.53271,             0.33588,             0.03382,            0.010706,           0.0099296,            0.002377,            0.002377,            0.002377
                 233,            0.018963,              0.0114,           0.0018701,             0.61508,             0.51504,             0.53823,             0.34245,            0.033883,            0.010724,           0.0095031,            0.002344,            0.002344,            0.002344
                 234,            0.018742,            0.011541,           0.0022687,             0.62081,             0.53062,             0.53913,             0.34522,            0.034001,            0.010751,            0.010674,            0.002311,            0.002311,            0.002311
                 235,            0.018138,            0.011108,            0.001742,             0.60534,              0.5292,             0.53917,              0.3423,            0.034103,            0.010729,            0.011341,            0.002278,            0.002278,            0.002278
                 236,            0.017694,            0.010698,           0.0014099,             0.63492,             0.51489,             0.55018,             0.34781,            0.034032,            0.010611,            0.011518,            0.002245,            0.002245,            0.002245
                 237,            0.019325,            0.011539,           0.0018236,             0.60038,             0.53247,             0.54843,              0.3485,            0.033705,            0.010656,             0.01251,            0.002212,            0.002212,            0.002212
                 238,            0.018937,            0.011158,           0.0016635,             0.61253,             0.53733,             0.54998,             0.34525,            0.033816,            0.010743,            0.011892,            0.002179,            0.002179,            0.002179
                 239,            0.017605,            0.010948,           0.0017145,             0.58462,             0.55281,             0.55124,             0.34962,            0.033707,            0.010774,            0.010999,            0.002146,            0.002146,            0.002146
                 240,             0.01786,            0.011357,           0.0021282,             0.60525,              0.5359,             0.54547,             0.35027,            0.033344,            0.010804,            0.010585,            0.002113,            0.002113,            0.002113
                 241,            0.018015,            0.010708,           0.0017401,             0.60533,             0.54787,             0.55256,             0.35099,            0.033407,            0.010727,            0.010705,             0.00208,             0.00208,             0.00208
                 242,            0.017632,            0.011158,           0.0015529,             0.62106,             0.54379,             0.55865,             0.35088,            0.033767,            0.010603,            0.010696,            0.002047,            0.002047,            0.002047
                 243,            0.018008,            0.010916,           0.0024518,             0.62681,             0.54717,             0.55529,             0.35147,            0.033693,            0.010573,            0.010312,            0.002014,            0.002014,            0.002014
                 244,            0.018629,            0.011194,            0.001647,             0.60592,             0.57069,             0.56114,             0.35191,            0.033573,            0.010577,           0.0099872,            0.001981,            0.001981,            0.001981
                 245,            0.018353,            0.011248,           0.0018573,             0.60125,             0.55842,             0.55849,             0.35369,            0.033543,            0.010679,           0.0098407,            0.001948,            0.001948,            0.001948
                 246,            0.017395,             0.01075,            0.001447,             0.59278,             0.57143,             0.55284,             0.35121,            0.033795,            0.010709,            0.010068,            0.001915,            0.001915,            0.001915
                 247,            0.017059,            0.010541,           0.0013117,               0.605,              0.5583,             0.55098,             0.34153,            0.033632,            0.010841,            0.010167,            0.001882,            0.001882,            0.001882
                 248,            0.017015,             0.01052,           0.0015757,              0.6071,             0.53586,             0.54847,             0.34241,            0.033669,            0.010845,            0.010321,            0.001849,            0.001849,            0.001849
                 249,            0.017793,            0.010998,           0.0013326,             0.64452,              0.5269,             0.55003,             0.34459,            0.033628,            0.010806,            0.011358,            0.001816,            0.001816,            0.001816
                 250,            0.017791,            0.010407,           0.0013471,             0.62761,              0.5343,             0.55227,             0.34777,            0.033718,            0.010752,            0.012404,            0.001783,            0.001783,            0.001783
                 251,              0.0173,             0.01099,           0.0014885,             0.62036,             0.53261,             0.55322,             0.34858,            0.033589,            0.010678,            0.012759,             0.00175,             0.00175,             0.00175
                 252,            0.017313,            0.010367,           0.0013987,             0.62581,             0.53618,             0.54713,             0.34719,            0.033553,            0.010734,            0.012802,            0.001717,            0.001717,            0.001717
                 253,            0.017386,             0.01058,           0.0012955,             0.61031,             0.53901,             0.54429,             0.34702,            0.033674,            0.010768,            0.012686,            0.001684,            0.001684,            0.001684
                 254,            0.017464,            0.010325,           0.0019801,             0.60985,             0.55288,             0.54755,             0.34869,            0.033701,            0.010855,            0.012516,            0.001651,            0.001651,            0.001651
                 255,            0.016989,            0.010755,           0.0012899,             0.61482,             0.54666,             0.54782,             0.34838,            0.033618,            0.010818,            0.011476,            0.001618,            0.001618,            0.001618
                 256,            0.017584,            0.010525,           0.0016397,             0.60186,             0.55036,             0.55245,             0.34506,            0.033714,            0.010836,            0.010843,            0.001585,            0.001585,            0.001585
                 257,            0.016899,            0.010322,           0.0014692,             0.62261,             0.54412,             0.54958,             0.34564,            0.033663,            0.010902,            0.010851,            0.001552,            0.001552,            0.001552
                 258,            0.017214,            0.010424,           0.0012903,             0.61634,             0.54677,             0.54694,              0.3423,            0.033882,            0.010969,            0.011245,            0.001519,            0.001519,            0.001519
                 259,            0.017537,            0.010873,           0.0015844,              0.6099,              0.5511,             0.55114,             0.33939,            0.034273,            0.010905,            0.011158,            0.001486,            0.001486,            0.001486
                 260,             0.01683,            0.010412,           0.0013961,             0.61742,             0.54329,             0.54759,             0.34175,            0.034384,            0.010859,             0.01134,            0.001453,            0.001453,            0.001453
                 261,            0.017361,            0.010469,           0.0014204,             0.61496,              0.5214,             0.54564,             0.34179,            0.034347,            0.010947,            0.011128,             0.00142,             0.00142,             0.00142
                 262,            0.017088,            0.010423,           0.0015646,             0.59268,             0.53698,             0.54698,             0.34179,             0.03445,            0.011045,            0.010841,            0.001387,            0.001387,            0.001387
                 263,            0.016494,            0.010444,           0.0011022,             0.61774,             0.54251,             0.55228,             0.34224,            0.034462,            0.010931,            0.010686,            0.001354,            0.001354,            0.001354
                 264,            0.016916,            0.010201,           0.0016199,             0.62577,             0.52809,             0.54646,             0.34093,            0.034351,            0.011005,            0.011248,            0.001321,            0.001321,            0.001321
                 265,            0.017123,            0.010887,           0.0019623,             0.61884,             0.52853,             0.54724,             0.34278,            0.034159,            0.011091,            0.011248,            0.001288,            0.001288,            0.001288
                 266,            0.016694,            0.010534,           0.0013769,             0.64179,              0.5294,             0.54948,             0.34909,            0.034139,            0.010994,            0.011068,            0.001255,            0.001255,            0.001255
                 267,              0.0169,            0.010539,           0.0014259,             0.62009,             0.54316,             0.55478,             0.35022,            0.034195,            0.010932,            0.010757,            0.001222,            0.001222,            0.001222
                 268,             0.01634,             0.01055,           0.0016372,             0.62303,             0.54835,             0.55867,             0.35286,            0.034162,            0.010948,            0.010333,            0.001189,            0.001189,            0.001189
                 269,            0.016509,            0.010497,           0.0010524,              0.6224,             0.55913,             0.56019,             0.35704,            0.033991,            0.010978,            0.010314,            0.001156,            0.001156,            0.001156
                 270,            0.016392,              0.0102,           0.0013063,             0.61567,             0.56051,             0.55915,             0.35732,            0.033987,            0.010944,            0.010464,            0.001123,            0.001123,            0.001123
                 271,            0.017314,            0.010802,           0.0014423,             0.63643,              0.5495,             0.55781,             0.35732,            0.033901,            0.010891,             0.01092,             0.00109,             0.00109,             0.00109
                 272,            0.016182,           0.0099209,           0.0010026,             0.62519,             0.55132,             0.55166,             0.35665,            0.033773,            0.010933,            0.011178,            0.001057,            0.001057,            0.001057
                 273,            0.015976,            0.010041,           0.0011138,              0.6411,             0.54235,             0.55595,             0.35524,             0.03375,            0.010979,            0.011076,            0.001024,            0.001024,            0.001024
                 274,            0.016887,            0.010415,           0.0011873,             0.64549,             0.54303,             0.55734,              0.3542,            0.033659,            0.011042,            0.010906,            0.000991,            0.000991,            0.000991
                 275,            0.016916,            0.010412,           0.0018611,             0.62703,             0.55162,             0.55176,             0.35006,            0.033606,            0.011065,            0.011026,            0.000958,            0.000958,            0.000958
                 276,            0.016923,            0.010514,           0.0014574,             0.62358,              0.5593,              0.5542,             0.34871,            0.033635,             0.01103,            0.011025,            0.000925,            0.000925,            0.000925
                 277,            0.016368,            0.010023,           0.0016586,              0.6246,             0.54742,             0.55066,              0.3476,            0.033682,             0.01105,            0.011395,            0.000892,            0.000892,            0.000892
                 278,            0.016446,            0.010345,           0.0012115,             0.63249,             0.54294,             0.54861,             0.34729,            0.033795,            0.011057,             0.01175,            0.000859,            0.000859,            0.000859
                 279,            0.017273,            0.010265,           0.0015129,             0.63517,             0.53403,              0.5497,             0.34848,            0.033938,            0.011072,            0.011943,            0.000826,            0.000826,            0.000826
                 280,            0.016509,            0.010132,           0.0011201,             0.63526,             0.53501,             0.55093,              0.3498,             0.03396,            0.011078,            0.011999,            0.000793,            0.000793,            0.000793
                 281,            0.016349,            0.010196,           0.0017121,             0.61098,             0.52697,             0.54691,             0.34941,            0.033973,            0.011125,            0.012052,             0.00076,             0.00076,             0.00076
                 282,            0.016554,            0.010031,             0.00143,             0.63596,             0.52523,             0.54509,             0.34726,            0.033874,            0.011148,            0.011916,            0.000727,            0.000727,            0.000727
                 283,            0.015688,           0.0099261,           0.0012096,             0.62354,             0.53433,              0.5408,             0.34422,            0.033838,            0.011131,            0.011828,            0.000694,            0.000694,            0.000694
                 284,            0.016398,            0.010429,           0.0018514,              0.6202,             0.52795,             0.54019,             0.34433,            0.033759,            0.011165,            0.012092,            0.000661,            0.000661,            0.000661
                 285,            0.016839,            0.010522,           0.0014197,             0.61429,             0.52615,              0.5384,             0.34303,            0.033823,            0.011173,            0.012398,            0.000628,            0.000628,            0.000628
                 286,            0.015766,            0.010238,           0.0011719,             0.60503,             0.53264,             0.54302,             0.34606,            0.034008,            0.011126,            0.012191,            0.000595,            0.000595,            0.000595
                 287,            0.015572,           0.0098406,           0.0012095,             0.59433,             0.55013,             0.54728,               0.346,            0.034099,            0.011124,            0.011887,            0.000562,            0.000562,            0.000562
                 288,             0.01564,            0.010337,           0.0011248,             0.61439,             0.53772,             0.55517,             0.34934,            0.034222,            0.011102,            0.011696,            0.000529,            0.000529,            0.000529
                 289,            0.015334,            0.010014,          0.00097604,             0.63089,             0.53408,             0.55492,              0.3508,            0.034268,            0.011057,            0.011723,            0.000496,            0.000496,            0.000496
                 290,             0.01604,            0.010023,           0.0011484,              0.6199,             0.53692,             0.55192,             0.35151,            0.034244,             0.01106,            0.011869,            0.000463,            0.000463,            0.000463
                 291,            0.016176,           0.0099624,          0.00097746,             0.62329,             0.53376,             0.55278,             0.35022,            0.034209,            0.011081,            0.011796,             0.00043,             0.00043,             0.00043
                 292,            0.015524,           0.0096528,           0.0016394,             0.61987,             0.53772,              0.5513,             0.34969,            0.034238,            0.011117,            0.011723,            0.000397,            0.000397,            0.000397
                 293,            0.016136,            0.010434,           0.0010993,             0.62653,             0.53104,             0.55138,             0.35034,             0.03426,             0.01114,            0.011395,            0.000364,            0.000364,            0.000364
                 294,            0.016127,            0.010111,           0.0014115,             0.62256,             0.54143,             0.55204,               0.351,            0.034226,            0.011139,            0.011083,            0.000331,            0.000331,            0.000331
                 295,            0.015654,           0.0098689,           0.0010498,             0.62592,             0.54395,             0.55241,             0.35061,            0.034196,            0.011132,            0.010958,            0.000298,            0.000298,            0.000298
                 296,             0.01626,            0.010216,            0.001472,             0.62944,             0.54549,             0.55287,             0.34913,            0.034138,            0.011132,            0.011035,            0.000265,            0.000265,            0.000265
                 297,            0.015838,            0.010073,           0.0011811,             0.61586,              0.5447,             0.55247,             0.34879,            0.034121,            0.011156,            0.011157,            0.000232,            0.000232,            0.000232
                 298,            0.016473,           0.0099448,           0.0013089,             0.61975,             0.55103,             0.55744,             0.34911,            0.034095,            0.011186,            0.011258,            0.000199,            0.000199,            0.000199
                 299,             0.01578,           0.0096459,           0.0011347,             0.59826,             0.56248,             0.55657,             0.34844,            0.034078,            0.011195,            0.011334,            0.000166,            0.000166,            0.000166
